Name,Target,Precursors,Temperature (C),Dwell Duration (h),Furnace
NSC-571,Na3.3Hf1.82829489Ti0.17170511Si2P1O12,"['Na2CO3', 'HfO2', 'TiO2', 'NH4H2PO4', 'SiO2']",1100.0,0.2,BF
NSC-572,Na3.3Zr1.81032786Si2Ge0.18967214P1O12,"['Na2CO3', 'ZrO2', 'GeO2', 'NH4H2PO4', 'SiO2']",1100.0,0.2,BF
NSC-573,Na1.53151666Hf1.39228787Nb0.60771213Si1P2O12,"['Na2CO3', 'HfO2', 'Nb2O5', 'NH4H2PO4', 'SiO2']",1100.0,0.2,BF
NSC-574,Na4.40003942Zr0.99998208Zn1.00001792Si1P2O12,"['Na2CO3', 'ZrO2', 'ZnO', 'NH4H2PO4', 'SiO2']",1100.0,0.2,BF
NSC-575,Na3.3In1.8103755Ga0.1896245P3O12,"['Na2CO3', 'In2O3', 'Ga2O3', 'NH4H2PO4']",1100.0,0.2,BF
NSC-576,Na0.85050328Zr1.35702373Ta0.64297627Si0.41616107P2.58383893O12,"['Na2CO3', 'ZrO2', 'Ta2O5', 'NH4H2PO4', 'SiO2']",,,BF
NSC-577,Na2.23383073Nb0.98462239In1.01537761Si1P2O12,"['Na2CO3', 'Nb2O5', 'In2O3', 'NH4H2PO4', 'SiO2']",,,BF
NSC-578,Na3.52279616Hf1.81046766In0.18953234Si2.01300962P0.98699038O12,"['NH4H2PO4', 'SiO2', 'Na2CO3', 'HfO2', 'In2O3']",,,BF
NSC-579,Na2.41233562Ga0.19303238Si1Sn1.80696762P2O12,"['Na2CO3', 'SnO2', 'Ga2O3', 'NH4H2PO4', 'SiO2']",,,BF
NSC-580,Na2.2Hf1.84364711Si1Sn0.15635289P2O12,"['Na2CO3', 'HfO2', 'SnO2', 'NH4H2PO4', 'SiO2']",,,BF
NSC-581,Na1.51073031Zr1.37339119Nb0.62660881Si1P2O12,"['Na2CO3', 'ZrO2', 'Nb2O5', 'NH4H2PO4', 'SiO2']",,,BF
NSC-582,Na2.85382369Ta0.70280741In1.29719259Si1P2O12,"['Na2CO3', 'Ta2O5', 'In2O3', 'NH4H2PO4', 'SiO2']",,,BF
NSC-583,Na3.56536002Y1.24123638Hf0.75876362Si1P2O12,"['Na2CO3', 'HfO2', 'Y2O3', 'NH4H2PO4', 'SiO2']",,,BF
NSC-584,Na4.1795375Hf1.79957955Nb0.20042045Si3O12,"['Na2CO3', 'HfO2', 'Nb2O5', 'SiO2']",,,BF
NSC-585,Na5.09072541Hf0.98963694Mg1.01036306Si1.60720606P1.39279394O12,"['Na2CO3', 'HfO2', 'MgO', 'NH4H2PO4', 'SiO2']",,,BF
NSC-586,Na3.12256427In1.83869479Sn0.16130521P3O12,"['Na2CO3', 'In2O3', 'SnO2', 'NH4H2PO4']",,,BF
NSC-587,Na2.92110216Hf1.81379025Nb0.18620975Si1.84175717P1.15824283O12,"['Na2CO3', 'HfO2', 'Nb2O5', 'NH4H2PO4', 'SiO2']",,,BF
NSC-588,Na2.58907195La1.00055562Si0.35314615Sn0.99944438P2.64685385O12,"['Na2CO3', 'SnO2', 'La2O3', 'NH4H2PO4', 'SiO2']",,,BF
NSC-589,Na4.44781949Zr1.83179047Zn0.16820953Si2.7070532P0.2929468O12,"['Na2CO3', 'ZrO2', 'ZnO', 'NH4H2PO4', 'SiO2']",1100.0,0.2,BF
NSC-590,Na3.50870544Hf1.81026778Ga0.18973222Si2P1O12,"['Na2CO3', 'HfO2', 'Ga2O3', 'NH4H2PO4', 'SiO2']",1100.0,0.2,BF
NSC-591,Na1.30748347Zr1.81137866Ga0.18862134P3O12,"['Na2CO3', 'ZrO2', 'Ga2O3', 'NH4H2PO4']",1100.0,0.2,BF
NSC-592,Na3.75486265Hf1.84093219Si2.4135115Ge0.15906781P0.5864885O12,"['Na2CO3', 'HfO2', 'GeO2', 'NH4H2PO4', 'SiO2']",1100.0,0.2,BF
NSC-593,Na2.2Hf0.22214493Zr1.77785507Si1P2O12,"['Na2CO3', 'HfO2', 'ZrO2', 'NH4H2PO4', 'SiO2']",1100.0,0.2,BF
NSC-594,Na2.86447113La0.20870872Zr1.79129128Si1.39535594P1.60464406O12,"['Na2CO3', 'ZrO2', 'La2O3', 'NH4H2PO4', 'SiO2']",1100.0,0.2,BF
NSC-595,Na5.50711681Mg0.69948887Zr1.30051113Si2.60749208P0.39250792O12,"['Na2CO3', 'ZrO2', 'MgO', 'NH4H2PO4', 'SiO2']",1100.0,0.2,BF
NSC-596,Na2.04508783La0.50414736Hf1.49585264Si0.35502339P2.64497661O12,"['Na2CO3', 'HfO2', 'La2O3', 'NH4H2PO4', 'SiO2']",1100.0,0.2,BF
NSC-597,Na2.50514864Hf1.82213282Si1.27740785Ge0.17786718P1.72259215O12,"['Na2CO3', 'HfO2', 'GeO2', 'NH4H2PO4', 'SiO2']",1100.0,0.2,BF
NSC-598,Na3.03084097Y1.75530997Hf0.24469003P3O12,"['Na2CO3', 'HfO2', 'Y2O3', 'NH4H2PO4']",1100.0,0.2,BF
NSC-599,Na4.56092251Hf0.86671643In1.13328357Si2.01300962P0.98699038O12,"['Na2CO3', 'HfO2', 'In2O3', 'NH4H2PO4', 'SiO2']",1100.0,0.2,BF
NSC-600,Na2.83445713Hf1.80657784Si1.57677921Sn0.19342216P1.42322079O12,"['Na2CO3', 'HfO2', 'SnO2', 'NH4H2PO4', 'SiO2']",1100.0,0.2,BF
NSC-601,Na3.14199623Ta0.5718199In1.4281801Si1P2O12,"['Na2CO3', 'Ta2O5', 'In2O3', 'NH4H2PO4', 'SiO2']",1100.0,0.2,BF
NSC-602,Na1.71417401Hf1.55834001Nb0.44165999Si1P2O12,"['Na2CO3', 'HfO2', 'Nb2O5', 'NH4H2PO4', 'SiO2']",1100.0,0.2,BF
NSC-603,Na2.82110474Nb0.71767966In1.28232034Si1P2O12,"['Na2CO3', 'Nb2O5', 'In2O3', 'NH4H2PO4', 'SiO2']",1100.0,0.2,BF
NSC-604,Na1.96942793Ga0.52319627Si0.26719277Sn1.47680373P2.73280723O12,"['Na2CO3', 'SnO2', 'Ga2O3', 'NH4H2PO4', 'SiO2']",1100.0,0.2,BF
NSC-605,Na1.75115237Zr1.5919567Nb0.4080433Si1P2O12,"['Na2CO3', 'ZrO2', 'Nb2O5', 'NH4H2PO4', 'SiO2']",1100.0,0.2,BF
NSC-606,Na3.34098826Y1.55695949Hf0.44304051Si0.48030256P2.51969744O12,"['Na2CO3', 'HfO2', 'Y2O3', 'NH4H2PO4', 'SiO2']",1100.0,0.2,BF
NSC-607,Na3.73496544Hf1.60589147Mg0.39410853Si1.60720606P1.39279394O12,"['Na2CO3', 'HfO2', 'MgO', 'NH4H2PO4', 'SiO2']",1100.0,0.2,BF
NSC-608,Na3.73926183Hf1.80351589Nb0.19648411Si2.59581305P0.40418695O12,"['Na2CO3', 'HfO2', 'Nb2O5', 'NH4H2PO4', 'SiO2']",1100.0,0.2,BF
NSC-609,Na1.38681992Ti1.73925462In0.26074538P3.99O15.96,"['Na2CO3', 'TiO2', 'In2O3', 'NH4H2PO4']",1100.0,0.2,BF
NSC-610,Na3.42781916Hf1.8158489Al0.1841511Si1.93204813P1.42037599O13.40969647,"['Na2CO3', 'HfO2', 'Al2O3', 'NH4H2PO4', 'SiO2']",1100.0,0.2,BF
NSC-611,Na1.31082554La0.19165958Zr1.80834042P3.99O15.96,"['Na2CO3', 'ZrO2', 'La2O3', 'NH4H2PO4']",1100.0,0.2,BF
NSC-612,Na2.20003634Al1.00003304Sn0.99996696P3.99O15.96,"['Na2CO3', 'SnO2', 'Al2O3', 'NH4H2PO4']",1100.0,0.2,BF
NSC-613,Na4.63013296Zr1.79078822Ga0.20921178Si3O12,"['Na2CO3', 'ZrO2', 'Ga2O3', 'SiO2']",1100.0,0.2,BF
NSC-614,Na3.29955138Hf1.82487485Ti0.17512515Si1.99959216P1.33054243O13.32053835,"['Na2CO3', 'HfO2', 'TiO2', 'NH4H2PO4', 'SiO2']",1100.0,0.2,BF
NSC-615,Na3.20939449Zr1.79954104Si1.91763135Ge0.20045896P1.4395503O13.42872662,"['Na2CO3', 'ZrO2', 'GeO2', 'NH4H2PO4', 'SiO2']",1100.0,0.2,BF
NSC-616,Na3.3In1.8251725Ga0.1748275P3.99O15.96,"['Na2CO3', 'In2O3', 'Ga2O3', 'NH4H2PO4']",1100.0,0.2,BF
NSC-617,Na0.75633133Zr1.32708033Ta0.67291967Si0.3604936P3.51054351O15.48414845,"['Na2CO3', 'ZrO2', 'Ta2O5', 'NH4H2PO4', 'SiO2']",1100.0,0.2,BF
NSC-618,Na4.17357023Hf1.79415475Nb0.20584525Si3O12,"['Na2CO3', 'HfO2', 'Nb2O5', 'SiO2']",1100.0,0.2,BF
NSC-619,Na3.07390815In1.79446195Sn0.20553805P3.99O15.96,"['Na2CO3', 'In2O3', 'SnO2', 'NH4H2PO4']",1100.0,0.2,BF
NSC-620,Na4.84083062Mg1.40075511In0.59924489P3O12,"['Na2CO3', 'MgO', 'In2O3', 'NH4H2PO4']",1100.0,0.2,BF
NSC-621,Na4.75347213Zr0.86153087Ta0.14946663In0.86978855Si2.60101638Ge0.11921396P0.39898362O12,"['In2O3', 'GeO2', 'NH4H2PO4', 'SiO2', 'Na2CO3', 'ZrO2', 'Ta2O5']",1100.0,0.2,BF
NSC-622,Na4.10460639Hf0.45898118Zr0.98561999In0.48521379Ga0.07018505Si2.17606152P0.82393848O12,"['Na2CO3', 'HfO2', 'ZrO2', 'In2O3', 'Ga2O3', 'NH4H2PO4', 'SiO2']",1100.0,0.2,BF
NSC-623,Na4.12344882Zr0.68630254In1.31369746Si1.43489238P1.56510762O12,"['Na2CO3', 'ZrO2', 'In2O3', 'NH4H2PO4', 'SiO2']",1100.0,0.2,BF
NSC-624,Na2.63357467Y0.77323637Hf0.88745509Ti0.33930854Si0.62092242P2.37907758O12,"['Na2CO3', 'HfO2', 'TiO2', 'Y2O3', 'NH4H2PO4', 'SiO2']",1100.0,0.2,BF
NSC-625,Na5.22422804Hf0.18798219Zr1.16489684Zn0.64712097Si2.45505628P0.54494372O12,"['Na2CO3', 'HfO2', 'ZrO2', 'ZnO', 'NH4H2PO4', 'SiO2']",1100.0,0.2,BF
NSC-626,Na2.89960908Hf0.67312052In1.19278784Si0.44322041Ge0.13409164P2.55677959O12,"['Na2CO3', 'HfO2', 'In2O3', 'GeO2', 'NH4H2PO4', 'SiO2']",1100.0,0.2,BF
NSC-627,Na3.49831369Hf0.52382222In1.31804572Ga0.15813206Si0.70410739P2.29589261O12,"['Na2CO3', 'HfO2', 'In2O3', 'Ga2O3', 'NH4H2PO4', 'SiO2']",1100.0,0.2,BF
NSC-628,Na0.88191915Zr1.80174468Nb0.19825532P3O12,"['Na2CO3', 'ZrO2', 'Nb2O5', 'NH4H2PO4']",1100.0,0.2,BF
NSC-629,Na0.31546184Zr0.1626166Nb0.71321651Ge1.12416689P3O12,"['Na2CO3', 'ZrO2', 'Nb2O5', 'GeO2', 'NH4H2PO4']",1100.0,0.2,BF
NSC-630,Na1.1Zr1.42201752Sn0.42522207Ge0.15276041P3O12,"['Na2CO3', 'ZrO2', 'SnO2', 'GeO2', 'NH4H2PO4']",1100.0,0.2,BF
NSC-631,Na4.71523053Hf0.57477175Zr0.82531624In0.49575437Ga0.10415764Si2.6866612P0.3133388O12,"['Na2CO3', 'HfO2', 'ZrO2', 'In2O3', 'Ga2O3', 'NH4H2PO4', 'SiO2']",1100.0,0.2,BF
NSC-632,Na3.3Al0.19324937In1.80675063P3O12,"['Na2CO3', 'In2O3', 'Al2O3', 'NH4H2PO4']",1100.0,0.2,BF
NSC-633,Na3.67714179Hf0.36795766In1.46947087Ga0.16257147Si0.71081384P2.28918616O12,"['Na2CO3', 'HfO2', 'In2O3', 'Ga2O3', 'NH4H2PO4', 'SiO2']",1100.0,0.2,BF
NSC-634,Na3.93242913Zr1.75760151In0.24239849Si2.33253708P0.66746292O12,"['Na2CO3', 'ZrO2', 'In2O3', 'NH4H2PO4', 'SiO2']",1100.0,0.2,BF
NSC-635,Na2.24169102Zr1.47038531In0.52961469Si0.50828624P2.49171376O12,"['Na2CO3', 'ZrO2', 'In2O3', 'NH4H2PO4', 'SiO2']",1100.0,0.2,BF
NSC-313-P,Na3.683Hf0.164Mg0.174Zr1.662Si2P1.33O13.32,[],,,BF
NSC-370-P,Na4.17489548La0.23157757Zr1.24911952Ti0.51930291Si2.56378196P0.43621804O12,[],,,BF
NSC-382-P,Na3.68868652La0.28636929Zr1.17581775Ti0.53781296Si2.0669821P0.9330179O12,[],,,BF
NSC-402-P,Na3.37751384Y1.14884296Hf0.71663732Ti0.13451972Si0.92162416P2.07837584O12,[],,,BF
NSC-1,Na2.92110216Hf1.81379025Nb0.18620975Si1.84175717P1.15824283O12,"['Na2CO3', 'ZrO2', 'GeO2', 'NH4H2PO4']",1100.0,0.2,BF
NSC-10,Na1.1Zr0.75Ge1.25(PO4)3(SiO4)0,"['Na2CO3', 'ZrO2', 'GeO2', 'NH4H2PO4']",800.0,0.07,BF
NSC-11,Na1.1Zr1.25Ge0.75(PO4)3(SiO4)0,"['Na2CO3', 'ZrO2', 'GeO2', 'NH4H2PO4']",800.0,0.07,BF
NSC-12,Na1.1Zr1.75Ge0.25(PO4)3(SiO4)0,"['Na2CO3', 'ZrO2', 'GeO2', 'NH4H2PO4']",800.0,0.07,BF
NSC-13,Na1.375Zr2Ge0(PO4)2.75(SiO4)0.25,"['Na2CO3', 'ZrO2', 'NH4H2PO4', 'SiO2']",800.0,0.07,BF
NSC-14,Na1.65Zr2Ge0(PO4)2.5(SiO4)0.5,"['Na2CO3', 'ZrO2', 'NH4H2PO4', 'SiO2']",800.0,0.07,BF
NSC-15,Na3.85Zr2Ge0(PO4)0.5(SiO4)2.5,"['Na2CO3', 'ZrO2', 'NH4H2PO4', 'SiO2']",800.0,0.07,BF
NSC-16,Na4.4Zr2Ge0(PO4)0(SiO4)3,"['Na2CO3', 'ZrO2', 'SiO2']",800.0,0.07,BF
NSC-2,Na1.1Zr0.75Ge1.25(PO4)3(SiO4)0,"['Na2CO3', 'ZrO2', 'GeO2', 'NH4H2PO4']",700.0,0.07,BF
NSC-3,Na1.1Zr1.25Ge0.75(PO4)3(SiO4)0,"['Na2CO3', 'ZrO2', 'GeO2', 'NH4H2PO4']",700.0,0.07,BF
NSC-4,Na1.1Zr1.75Ge0.25(PO4)3(SiO4)0,"['Na2CO3', 'ZrO2', 'GeO2', 'NH4H2PO4']",700.0,0.07,BF
NSC-5,Na1.375Zr2Ge0(PO4)2.75(SiO4)0.25,"['Na2CO3', 'ZrO2', 'NH4H2PO4', 'SiO2']",700.0,0.07,BF
NSC-6,Na1.65Zr2Ge0(PO4)2.5(SiO4)0.5,"['Na2CO3', 'ZrO2', 'NH4H2PO4', 'SiO2']",700.0,0.07,BF
NSC-7,Na3.85Zr2Ge0(PO4)0.5(SiO4)2.5,"['Na2CO3', 'ZrO2', 'NH4H2PO4', 'SiO2']",700.0,0.07,BF
NSC-8,Na4.4Zr2Ge0(PO4)0(SiO4)3,"['Na2CO3', 'ZrO2', 'SiO2']",700.0,0.07,BF
NSC-9,Na1.1Zr0.25Ge1.75(PO4)3(SiO4)0,"['Na2CO3', 'ZrO2', 'GeO2', 'NH4H2PO4']",800.0,0.07,BF
NSC-17,Na1.1Zr0.25Ge1.75(PO4)3(SiO4)0,"['Na2CO3', 'ZrO2', 'GeO2', 'NH4H2PO4']",900.0,0.07,BF
NSC-18,Na1.1Zr0.75Ge1.25(PO4)3(SiO4)0,"['Na2CO3', 'ZrO2', 'GeO2', 'NH4H2PO4']",900.0,0.07,BF
NSC-19,Na1.1Zr1.25Ge0.75(PO4)3(SiO4)0,"['Na2CO3', 'ZrO2', 'GeO2', 'NH4H2PO4']",900.0,0.07,BF
NSC-20,Na1.1Zr1.75Ge0.25(PO4)3(SiO4)0,"['Na2CO3', 'ZrO2', 'GeO2', 'NH4H2PO4']",900.0,0.07,BF
NSC-21,Na1.375Zr2Ge0(PO4)2.75(SiO4)0.25,"['Na2CO3', 'ZrO2', 'NH4H2PO4', 'SiO2']",900.0,0.07,BF
NSC-22,Na1.65Zr2Ge0(PO4)2.5(SiO4)0.5,"['Na2CO3', 'ZrO2', 'NH4H2PO4', 'SiO2']",900.0,0.07,BF
NSC-23,Na3.85Zr2Ge0(PO4)0.5(SiO4)2.5,"['Na2CO3', 'ZrO2', 'NH4H2PO4', 'SiO2']",900.0,0.07,BF
NSC-24,Na4.4Zr2Ge0(PO4)0(SiO4)3,"['Na2CO3', 'ZrO2', 'SiO2']",900.0,0.07,BF
NSC-25,Na1.1Zr0.25Ge1.75(PO4)3(SiO4)0,"['Na2CO3', 'ZrO2', 'GeO2', 'NH4H2PO4']",1000.0,0.07,BF
NSC-26,Na1.1Zr0.75Ge1.25(PO4)3(SiO4)0,"['Na2CO3', 'ZrO2', 'GeO2', 'NH4H2PO4']",1000.0,0.07,BF
NSC-27,Na1.1Zr1.25Ge0.75(PO4)3(SiO4)0,"['Na2CO3', 'ZrO2', 'GeO2', 'NH4H2PO4']",1000.0,0.07,BF
NSC-28,Na1.1Zr1.75Ge0.25(PO4)3(SiO4)0,"['Na2CO3', 'ZrO2', 'GeO2', 'NH4H2PO4']",1000.0,0.07,BF
NSC-29,Na1.375Zr2Ge0(PO4)2.75(SiO4)0.25,"['Na2CO3', 'ZrO2', 'NH4H2PO4', 'SiO2']",1000.0,0.07,BF
NSC-30,Na1.65Zr2Ge0(PO4)2.5(SiO4)0.5,"['Na2CO3', 'ZrO2', 'NH4H2PO4', 'SiO2']",1000.0,0.07,BF
NSC-31,Na3.85Zr2Ge0(PO4)0.5(SiO4)2.5,"['Na2CO3', 'ZrO2', 'NH4H2PO4', 'SiO2']",1000.0,0.07,BF
NSC-32,Na4.4Zr2Ge0(PO4)0(SiO4)3,"['Na2CO3', 'ZrO2', 'SiO2']",1000.0,0.07,BF
NSC-33,Na2.475Zr1.5In0.5(PO4)2.25(SiO4)0.75,"['Na2CO3', 'ZrO2', 'In2O3', 'NH4H2PO4', 'SiO2']",900.0,0.07,BF
NSC-34,Na2.75Zr1.25In0.75(PO4)2.25(SiO4)0.75,"['Na2CO3', 'ZrO2', 'In2O3', 'NH4H2PO4', 'SiO2']",900.0,0.07,BF
NSC-40,Na2.888Zr1.5In0.5(PO4)1.875(SiO4)1.125,"['Na2CO3', 'ZrO2', 'In2O3', 'NH4H2PO4', 'SiO2']",900.0,0.07,BF
NSC-35,Na3.025Zr1.0In1.0(PO4)2.25(SiO4)0.75,"['Na2CO3', 'ZrO2', 'In2O3', 'NH4H2PO4', 'SiO2']",900.0,0.07,BF
NSC-39,Na3.3Zr1.5In0.5(PO4)1.5(SiO4)1.5,"['NH4H2PO4', 'SiO2', 'Na2CO3', 'ZrO2', 'In2O3']",900.0,0.07,BF
NSC-36,Na3.438Zr1.0In1.0(PO4)1.875(SiO4)1.125,"['Na2CO3', 'ZrO2', 'In2O3', 'NH4H2PO4', 'SiO2']",900.0,0.07,BF
NSC-38,Na3.575Zr1.25In0.75(PO4)1.5(SiO4)1.5,"['Na2CO3', 'ZrO2', 'In2O3', 'NH4H2PO4', 'SiO2']",900.0,0.07,BF
NSC-37,Na3.85Zr1.0In1.0(PO4)1.5(SiO4)1.5,"['Na2CO3', 'ZrO2', 'In2O3', 'NH4H2PO4', 'SiO2']",900.0,0.07,BF
NSC-45,Na4.125Al0.25In1.75(PO4)2.25(SiO4)0.75,"['Na2CO3', 'Al2O3', 'In2O3', 'NH4H2PO4', 'SiO2']",900.0,0.07,BF
NSC-47,Na4.125Al0.5In1.5(PO4)2.25(SiO4)0.75,"['Na2CO3', 'Al2O3', 'In2O3', 'NH4H2PO4', 'SiO2']",900.0,0.07,BF
NSC-43,Na4.125Al1.5In0.5(PO4)2.25(SiO4)0.75,"['Na2CO3', 'Al2O3', 'In2O3', 'NH4H2PO4', 'SiO2']",900.0,0.07,BF
NSC-41,Na4.125Al1.75In0.25(PO4)2.25(SiO4)0.75,"['Na2CO3', 'Al2O3', 'In2O3', 'NH4H2PO4', 'SiO2']",900.0,0.07,BF
NSC-53,Na4.125Zr0.25Ge1.75(PO4)2.25(SiO4)0.75,"['Na2CO3', 'ZrO2', 'GeO2', 'NH4H2PO4', 'SiO2']",1000.0,0.07,BF
NSC-55,Na4.125Zr0.5Ge1.5(PO4)2.25(SiO4)0.75,"['Na2CO3', 'ZrO2', 'GeO2', 'NH4H2PO4', 'SiO2']",1000.0,0.07,BF
NSC-51,Na4.125Zr1.5Ge0.5(PO4)2.25(SiO4)0.75,"['Na2CO3', 'ZrO2', 'GeO2', 'NH4H2PO4', 'SiO2']",1000.0,0.07,BF
NSC-49,Na4.125Zr1.75Ge0.25(PO4)2.25(SiO4)0.75,"['Na2CO3', 'ZrO2', 'GeO2', 'NH4H2PO4', 'SiO2']",1000.0,0.07,BF
NSC-46,Na4.95Al0.25In1.75(PO4)1.5(SiO4)1.5,"['Na2CO3', 'Al2O3', 'In2O3', 'NH4H2PO4', 'SiO2']",900.0,0.07,BF
NSC-48,Na4.95Al0.5In1.5(PO4)1.5(SiO4)1.5,"['Na2CO3', 'Al2O3', 'In2O3', 'NH4H2PO4', 'SiO2']",900.0,0.07,BF
NSC-44,Na4.95Al1.5In0.5(PO4)1.5(SiO4)1.5,"['Na2CO3', 'Al2O3', 'In2O3', 'NH4H2PO4', 'SiO2']",900.0,0.07,BF
NSC-42,Na4.95Al1.75In0.25(PO4)1.5(SiO4)1.5,"['Na2CO3', 'Al2O3', 'In2O3', 'NH4H2PO4', 'SiO2']",900.0,0.07,BF
NSC-54,Na4.95Zr0.25Ge1.75(PO4)1.5(SiO4)1.5,"['Na2CO3', 'ZrO2', 'GeO2', 'NH4H2PO4', 'SiO2']",1000.0,0.07,BF
NSC-56,Na4.95Zr0.5Ge1.5(PO4)1.5(SiO4)1.5,"['Na2CO3', 'ZrO2', 'GeO2', 'NH4H2PO4', 'SiO2']",1000.0,0.07,BF
NSC-52,Na4.95Zr1.5Ge0.5(PO4)1.5(SiO4)1.5,"['Na2CO3', 'ZrO2', 'GeO2', 'NH4H2PO4', 'SiO2']",1000.0,0.07,BF
NSC-50,Na4.95Zr1.75Ge0.25(PO4)1.5(SiO4)1.5,"['Na2CO3', 'ZrO2', 'GeO2', 'NH4H2PO4', 'SiO2']",1000.0,0.07,BF
NSC-79,Pb9.0Cu1.0(PO4)6,"['Na2CO3', 'MgO', 'Nb2O5', 'NH4H2PO4']",900.0,0.07,BF
NSC-78,Pb9.0Cu1.0(PO4)6,"['Na2CO3', 'MgO', 'Nb2O5', 'NH4H2PO4']",900.0,0.07,BF
NSC-57,Na1.1Zr0.25Ge1.05(PO4)3.0,"['Na2CO3', 'ZrO2', 'GeO2', 'NH4H2PO4']",900.0,0.07,BF
NSC-59,Na1.1Zr1.85Ge0.15(PO4)3.0,"['Na2CO3', 'ZrO2', 'GeO2', 'NH4H2PO4']",900.0,0.07,BF
NSC-60,Na1.1Zr1.8Ge0.2(PO4)3.0,"['Na2CO3', 'ZrO2', 'GeO2', 'NH4H2PO4']",900.0,0.07,BF
NSC-58,Na1.1Zr1.9Ge0.1(PO4)3.0,"['Na2CO3', 'ZrO2', 'GeO2', 'NH4H2PO4']",900.0,0.07,BF
NSC-77,Pb9.0Cu1.0(PO4)6,"['Na2CO3', 'MgO', 'Nb2O5', 'NH4H2PO4']",900.0,0.07,BF
NSC-76,Pb9.0Cu1.0(PO4)6,"['Na2CO3', 'MgO', 'Nb2O5', 'NH4H2PO4']",900.0,0.07,BF
NSC-65,Na2.2Mg0.5Sn0.84(PO4)3.0,"['Na2CO3', 'MgO', 'SnO2', 'NH4H2PO4']",,,BF
NSC-64,Pb9.0Cu1.0(PO4)6,"['Na2CO3', 'In2O3', 'Al2O3', 'NH4H2PO4']",700.0,0.07,BF
NSC-63,Pb9.0Cu1.0(PO4)6,"['Na2CO3', 'In2O3', 'Al2O3', 'NH4H2PO4']",700.0,0.07,BF
NSC-62,Pb9.0Cu1.0(PO4)6,"['Na2CO3', 'In2O3', 'Al2O3', 'NH4H2PO4']",700.0,0.07,BF
NSC-61,Pb9.0Cu1.0(PO4)6,"['Na2CO3', 'In2O3', 'Al2O3', 'NH4H2PO4']",700.0,0.07,BF
NSC-75,Pb9.0Cu1.0(PO4)6,"['Na2CO3', 'MgO', 'Nb2O5', 'NH4H2PO4']",900.0,0.07,BF
NSC-74,Pb9.0Cu1.0(PO4)6,"['Na2CO3', 'MgO', 'Nb2O5', 'NH4H2PO4']",900.0,0.07,BF
NSC-73,Pb9.0Cu1.0(PO4)6,"['Na2CO3', 'MgO', 'Nb2O5', 'NH4H2PO4']",900.0,0.07,BF
NSC-72,Pb9.0Cu1.0(PO4)6,"['Na2CO3', 'MgO', 'Nb2O5', 'NH4H2PO4']",900.0,0.07,BF
NSC-71,Na5.28Mg1.9Sn0.1(PO4)3.0,"['Na2CO3', 'MgO', 'SnO2', 'NH4H2PO4']",,,BF
NSC-69,Na5.28Mg1.9Sn0.1(PO4)3.0,"['Na2CO3', 'MgO', 'SnO2', 'NH4H2PO4']",500.0,0.07,BF
NSC-70,Na5.28Mg1.9Sn0.1(PO4)3.0,"['Na2CO3', 'MgO', 'SnO2', 'NH4H2PO4']",600.0,0.07,BF
NSC-68,Na5.5Mg2.0(PO4)3.0,"['Na2CO3', 'MgO', 'NH4H2PO4']",,,BF
NSC-66,Na5.5Mg2.0(PO4)3.0,"['Na2CO3', 'MgO', 'NH4H2PO4']",500.0,0.07,BF
NSC-67,Na5.5Mg2.0(PO4)3.0,"['Na2CO3', 'MgO', 'NH4H2PO4']",600.0,0.07,BF
NSC-93,Na0.9Sn2.0(PO4)3.0,"['Na2CO3', 'SnO2', 'NH4H2PO4']",,,BF
NSC-91,Na1.001Sn2.0(PO4)3.0,"['Na2CO3', 'SnO2', 'NH4H2PO4']",,,BF
NSC-86-1,Na1.1Sn1.0(PO4)3.0TiO21.0,"['Na2CO3', 'SnO2', 'NH4H2PO4', 'TiO2']",900.0,0.2,BF
NSC-86,Na1.1Sn1.0Ti1.0(PO4)3.0,"['Na2CO3', 'SnO2', 'NH4H2PO4', 'TiO2']",900.0,0.2,BF
NSC-101,Na1.1Sn2.0(PO4)3.0,"['Na2CO3', 'SnO2', 'NH4H2PO4']",,,BF
NSC-96,Na1.1Sn2.0(PO4)3.0,"['Na2CO3', 'SnO2', 'NH4H2PO4']",,,BF
NSC-88,Na1.1Sn2.0(PO4)3.0,"['Na2CO3', 'SnO2', 'NH4H2PO4']",,,BF
NSC-92,Na1.1Sn2.0(PO4)3.0,"['Na2CO3', 'SnO2', 'NH4H2PO4']",,,BF
NSC-104,Na1.1Sn2.0(PO4)3.0,"['Na2CO3', 'SnO2', 'NH4H2PO4']",300.0,0.0,BF
NSC-89,Na1.1Sn2.0(PO4)3.3,"['Na2CO3', 'SnO2', 'NH4H2PO4']",,,BF
NSC-94,Na1.1Sn2.0(PO4)3.3,"['Na2CO3', 'SnO2', 'NH4H2PO4']",,,BF
NSC-102,Na1.1Sn2.0(PO4)4.0,"['Na2CO3', 'SnO2', 'NH4H2PO4']",,,BF
NSC-97,Na1.1Sn2.0(PO4)4.0,"['Na2CO3', 'SnO2', 'NH4H2PO4']",,,BF
NSC-99,Na1.1Sn2.0(PO4)4.0,"['Na2CO3', 'SnO2', 'NH4H2PO4']",1100.0,0.2,BF
NSC-100,Na1.1Sn2.0(PO4)6.0,"['Na2CO3', 'SnO2', 'NH4H2PO4']",1100.0,0.2,BF
NSC-103,Na1.1Sn2.0(PO4)6.0,"['Na2CO3', 'SnO2', 'NH4H2PO4']",,,BF
